function,module,description,sourceStartLine,sourceEndLineApprox,callCountApprox,if,else,switch,case,for,while,catch,ternaryApprox,calledByBody
bindCoopActionButton,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5562,5562,0,3,0,0,0,0,0,0,0,
coopLocalRecord,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5563,5565,4,0,0,0,0,0,0,0,1,coopUid | publicPlayerName
coopActiveState,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5566,5580,58,29,6,0,0,0,0,0,29,activeCoopMission | activeCoopRecord | closeModal | continueCoopMissionOffline | coopLocalRecord | coopMissionPreflight | coopMissionTemplate | coopOwnParticipant | coopParticipants | coopPermissionDenied | coopRoleCapacity | coopRoleTaken | coopUid | ensureCooperativeState | openCoopLobby | prepareCoopMissionRuntime | saveState | toast | updateMissionHUD
continueCoopMissionOffline,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5581,5585,9,1,0,0,0,0,0,0,1,activeCoopMission | activeCoopRecord | closeModal | coopUid | prepareCoopMissionRuntime | publicPlayerName | saveState | toast | updateMissionHUD
prepareCoopMissionRuntime,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5586,5593,15,8,3,0,0,0,0,0,10,activateCoopRaceBots | activeCoopMission | activeCoopRecord | applyAvatarCustomization | coopCurrentTarget | coopMissionTemplate | coopSceneTarget | coopServiceKind | coopSetWaypoint | equipJobUniform | reserveMissionServiceVehicle | safePointNear | saveState | spawnCampfire
coopSetWaypoint,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5594,5594,3,1,0,0,0,0,0,0,8,buildRoutePoints | updateNavigation | updateWaypointMarker
onCoopServiceVehicleBoarded,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5595,5603,17,14,0,0,0,0,0,0,4,activeCoopMission | activeCoopRecord | coopSceneTarget | coopSetWaypoint | coopUid | toast
coopNearbyParticipantCount,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5604,5642,67,47,0,0,0,1,0,0,15,activeCoopMission | activeCoopRecord | coopCurrentInstruction | coopCurrentTarget | coopEventSubjectId | coopHasEvent | coopMedicalDestination | coopNearestInvitableNpc | coopNearestSchool | coopOwnParticipant | coopParticipants | coopProgress | coopServiceKind | coopSetWaypoint | coopUid | ensureActiveFire | saveState | serviceMissionVehicle | startFishing | toast
updateCoopFishingProgress,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5643,5643,6,3,0,0,0,0,0,1,0,activeCoopRecord | coopProgress | coopSetWaypoint | updateMissionHUD | worldLayoutPoint
updateCoopSchoolFollowers,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5644,5644,0,2,0,0,0,1,0,0,0,
activateCoopRaceBots,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5645,5645,1,1,0,0,0,0,0,0,0,coopStreetRoutePoint
deactivateCoopRaceBots,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5646,5646,0,0,0,0,0,1,0,0,0,
updateCoopRaceVisuals,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5647,5648,5,5,1,0,0,1,0,0,1,activeCoopMission | activeCoopRecord | coopStreetRoutePoint | worldLayoutPoint
updateCoopRaceProgress,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5649,5668,28,22,8,0,0,0,0,2,2,activeCoopMission | activeCoopRecord | completeCoopMissionLocal | coopCurrentTarget | coopHasEvent | coopMissionTemplate | coopProgress | coopRaceTargetReached | coopSetWaypoint | coopUid | toast | worldLayoutPoint
removeCoopCampfire,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5669,5669,1,2,0,0,0,0,0,0,3,activeCoopMission
resolveCoopMissionScene,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5670,5670,6,7,3,0,0,2,0,0,5,activeCoopMission | activeCoopRecord | extinguishFireIncident | releaseIncidentActorStates | resolveTrafficIncident | serviceVehiclePools
resetCoopMissionNpcs,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5671,5671,1,3,0,0,0,1,0,0,7,activeCoopMission
completeCoopMissionLocal,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5672,5675,33,8,0,0,0,0,0,0,2,activeCoopMission | activeCoopRecord | addCoins | addReputation | addXP | applyAvatarCustomization | awardMedal | closeModal | confirmModal | coopMissionTemplate | coopParticipants | coopUid | deactivateCoopRaceBots | releaseMissionServiceVehicle | removeCoopCampfire | resetCoopMissionNpcs | resolveCoopMissionScene | saveState | toast | updateMissionHUD | updateNavigation | updateWaypointMarker
openCoopLobby,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5676,5682,21,2,0,0,0,0,0,0,26,activeCoopMission | activeCoopRecord | bindCoopActionButton | closeModal | coopCurrentTarget | coopMissionBriefingMarkup | coopMissionTemplate | coopParticipants | coopRoleCapacity | coopRoleLabel | coopRoleTaken | coopSetWaypoint | coopUid | openCoopMissionCenter | openModal
openCoopMissionCenter,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5683,5688,15,1,0,0,0,0,0,0,9,activeCoopMission | bindCoopActionButton | closeModal | coopCurrentTarget | coopMissionBriefingMarkup | coopMissionTemplate | coopParticipants | coopSetWaypoint | coopUid | ensureCooperativeState | openCoopLobby | openModal
createCoopOvalTrackWorld,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5689,5695,2,1,0,0,0,0,0,0,0,createSportsComplexV704
createCooperativeMissionWorld,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5696,5700,16,6,1,0,0,1,0,0,5,activeCoopMission | activeCoopRecord | completeCoopMissionLocal | coopCurrentTarget | createCoopOvalTrackWorld | createNPC | ensureCooperativeState | prepareCoopMissionRuntime | registerInteractable | toast | updateMissionHUD | worldLayoutPoint
updateCoopMissions,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5701,5707,28,15,0,0,0,0,0,2,14,activeCoopMission | activeCoopRecord | completeCoopMissionLocal | coopHasEvent | coopMedicalDestination | coopMissionProgressLabel | coopProgress | coopServiceKind | deactivateCoopRaceBots | ensureOtthiWorldState | isDrivingServiceVehicle | prepareCoopMissionRuntime | releaseMissionServiceVehicle | removeCoopCampfire | resetCoopMissionNpcs | resolveCoopMissionScene | saveState | toast | updateCoopFishingProgress | updateCoopRaceProgress | updateCoopSchoolFollowers | updateMissionHUD | updateWaypointMarker
updateCoopVisuals,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5708,4494,0,0,0,0,0,0,0,0,0,
initThree,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4495,4503,32,7,0,0,0,3,0,0,4,applyAdaptiveRenderSettings | applyAvatarCustomization | applyQuality | buildConflictsWithMasterWorldV704 | buildFootprint | buildWorld | createPlayerModel | freezeWorldFrustumCulling | initLocalMultiplayer | initMaterials | lockStableSceneVisibility | openModal | qualityTier | reconcileCloudHouses | remotePlayerEvent | removeWorldBuildRecord | resize | restoreActiveJobRuntime | restorePosition | targetDpr | toast | v704ProtectedRectangles | v704RectOverlap | v704RoadFootprint | viewportMetrics
applyQuality,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4504,4504,1,1,0,0,0,0,0,0,0,applyAdaptiveRenderSettings
viewportMetrics,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4505,4517,17,8,0,0,0,3,1,0,13,applyBuildTombstones | buildConflictsWithMasterWorldV704 | buildFootprint | buildOwnedByPlayer | buildRecordSignature | confirmModal | groundHeightAt | migrateLegacyWorldBuildsV704 | normalizeBuildTombstones | reconcileWorldBuilds | rectOverlap | removeWorldBuildRecord | saveState | spawnBuild | toast | v704NearestConstructionSlot
resize,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4518,4531,10,2,0,0,0,0,0,0,15,applyBuildTombstones | clearMovementInputs | mergeBuildTombstones | removeWorldBuildRecord | saveState | syncCloudProgress | syncMobilePanels | targetDpr | toast | viewportMetrics
scheduleStableResize,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4532,4532,1,0,0,0,0,0,0,0,0,resize
ensureViewportCoherence,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4533,4536,2,1,0,0,0,0,0,0,2,resize | viewportMetrics
refreshOrientationLayout,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4537,4541,8,3,0,0,0,0,0,0,2,resize | scheduleStableResize
restorePosition,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4542,4547,3,1,0,0,0,0,0,0,3,isInsideLakeNavigable | rememberSafePlayerPosition | safePointNear
returnHome,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4548,4554,10,10,1,0,0,0,0,0,0,auditPlayerMode | busAtStop | exitBoat | exitBusAtStop | exitHouse | exitVehicle | rememberSafePlayerPosition | safePointNear | savePlayerPosition | toast
savePlayerPosition,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4555,4567,9,7,3,0,0,0,0,0,16,commitState | groundHeightAt | isInsideLakeNavigable | positionBlockedForPlayer | saveState
groundHeightAt,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4568,4570,1,2,0,0,0,1,0,0,1,professionalTerrainHeightAt
positionBlockedForPlayer,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4571,4587,3,11,0,0,0,3,0,0,1,groundHeightAt | trafficActorList | waterAt
safePointNear,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4588,4592,3,1,0,0,0,2,0,0,0,groundHeightAt | positionBlockedForPlayer
rememberSafePlayerPosition,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4593,4598,2,2,0,0,0,0,0,0,0,groundHeightAt | positionBlockedForPlayer
resetPlayerModesForRecovery,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4599,4605,0,8,0,0,0,0,0,0,4,
recoverPlayerToLastSafe,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4606,4610,5,1,0,0,0,0,0,0,11,rememberSafePlayerPosition | resetPlayerModesForRecovery | safePointNear | savePlayerPosition | toast
recoverPlayerIfInvalid,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4611,4618,4,2,0,0,0,0,0,0,5,groundHeightAt | positionBlockedForPlayer | recoverPlayerToLastSafe | rememberSafePlayerPosition
safeVehicleExitPoint,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4619,4622,1,0,0,0,0,0,0,0,0,safePointNear
vehicleHitsCollider,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4623,4631,2,5,0,0,0,2,0,0,1,currentVehicleRef | trafficActorList
registerVehicleImpact,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4632,4635,3,1,0,0,0,0,0,0,0,beep | toast | vibrate
resolveCollisions,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",4636,4636,0,0,0,0,0,0,0,0,0,
resolveMovementInput,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4637,4653,5,13,7,0,0,1,0,0,6,derivePlayerMode | normalizeControlIntent | playerScaleValue | registerVehicleImpact | vehicleHitsCollider
sprintRequested,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4654,4654,0,0,0,0,0,0,0,0,0,
updateRunUI,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4655,4657,3,4,0,0,0,0,0,0,0,mobilityDriverActive | sprintRequested | updateMobilityControlLabels
clearMovementInputs,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4658,4665,1,1,0,0,0,0,0,0,0,updateRunUI
canJump,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4666,4666,0,0,0,0,0,0,0,0,0,
requestJump,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4667,4667,2,2,0,0,0,0,0,0,0,canJump | doJump
doJump,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4668,4668,4,1,0,0,0,0,0,0,2,beep | canJump | trackDaily | vibrate
updatePlayer,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4669,4703,27,22,8,0,0,0,0,0,19,animatePlayer | beep | cameraRelativeVector | canJump | checkHazards | collectNearbyCrystals | constrainBoat | doJump | groundHeightAt | recoverPlayerIfInvalid | rememberSafePlayerPosition | resolveCollisions | resolveMovementInput | resolveWaterWalking | sprintRequested | syncPlayerRootScale | trackDaily | updateBoatPanel | updateBoatPhysics | updateContext | updateVehiclePhysics | vibrate
mobilityThrottleIntent,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4704,4716,0,7,0,0,0,0,0,0,1,
updateVehiclePhysics,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4717,4731,6,7,1,0,0,0,0,0,15,exitVehicle | mobilityThrottleIntent | sprintRequested | toast | updateMobilityControlLabels
animatePlayer,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4732,4757,0,14,9,0,0,0,0,0,22,
checkHazards,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4758,4760,2,4,1,0,0,1,0,0,0,returnHome | toast
collectNearbyCrystals,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4761,4764,1,2,0,0,0,1,0,0,0,collectCrystal
npcSpeech,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4765,4766,1,1,0,0,0,0,0,0,1,toast
nearestRideCompanion,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4767,4769,0,0,0,0,0,0,0,0,0,
nearestBoardableNpc,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4770,4772,0,0,0,0,0,0,0,0,0,
boardNpcPassenger,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4773,4775,2,3,0,0,0,0,0,0,3,saveState | toast
releaseNpcPassenger,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4776,4778,1,3,0,0,0,0,0,0,4,groundHeightAt
